Date,Distributor,Hub,Inv.Value(RMB),Product Hierarchy - Brand,Store Group Channel,IDS GIV
2025-02-03,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-02-03,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-02-04,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-02-04,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-02-04,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-02-04,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-02-04,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-02-04,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-02-04,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-02-04,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-02-04,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-02-04,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-02-04,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-02-04,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-02-04,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-02-05,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-02-05,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-02-05,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-02-05,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-02-05,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-02-05,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-02-05,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-02-05,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-02-05,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-02-05,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-02-05,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-02-05,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-02-05,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-02-06,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-02-06,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-02-06,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-02-06,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-02-06,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-02-06,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-02-06,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-02-06,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-02-06,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-02-06,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-02-06,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-02-06,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-02-06,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-02-07,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-02-07,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-02-07,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-02-07,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-02-07,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-02-07,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-02-07,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-02-07,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-02-07,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-02-07,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-02-07,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-02-07,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-02-07,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-02-08,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-02-08,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-02-08,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-02-08,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-02-08,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-02-08,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-02-08,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-02-08,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-02-08,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-02-08,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-02-08,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-02-08,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-02-08,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-02-09,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-02-09,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-02-09,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-02-09,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-02-09,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-02-09,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-02-09,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-02-09,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-02-09,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-02-09,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-02-09,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-02-09,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-02-09,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-02-10,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-02-10,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-02-10,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-02-10,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-02-10,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-02-10,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-02-10,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-02-10,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-02-10,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-02-10,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-02-10,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-02-10,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-02-10,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-02-11,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-02-11,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-02-11,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-02-11,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-02-11,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-02-11,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-02-11,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-02-11,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-02-11,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-02-11,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-02-11,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-02-11,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-02-11,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-02-12,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-02-12,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-02-12,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-02-12,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-02-12,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-02-12,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-02-12,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-02-12,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-02-12,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-02-12,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-02-12,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-02-12,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-02-12,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-02-13,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-02-13,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-02-13,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-02-13,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-02-13,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-02-13,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-02-13,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-02-13,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-02-13,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-02-13,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-02-13,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-02-13,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-02-13,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-02-14,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-02-14,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-02-14,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-02-14,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-02-14,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-02-14,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-02-14,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-02-14,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-02-14,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-02-14,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-02-14,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-02-14,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-02-14,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-02-15,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-02-15,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-02-15,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-02-15,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-02-15,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-02-15,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-02-15,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-02-15,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-02-15,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-02-15,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-02-15,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-02-15,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-02-15,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-02-16,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-02-16,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-02-16,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-02-16,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-02-16,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-02-16,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-02-16,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-02-16,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-02-16,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-02-16,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-02-16,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-02-16,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-02-16,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-02-17,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-02-17,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-02-17,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-02-17,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-02-17,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-02-17,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-02-17,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-02-17,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-02-17,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-02-17,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-02-17,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-02-17,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-02-17,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-02-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-02-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-02-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-02-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-02-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-02-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-02-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-02-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-02-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-02-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-02-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-02-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-02-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-02-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-02-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-02-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-02-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-02-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-02-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-02-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-02-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-02-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-02-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-02-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-02-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-02-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-02-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-02-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-02-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-02-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-02-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-02-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-02-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-02-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-02-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-02-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-02-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-02-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-02-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-02-21,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
